"Date","Close","Open","High","Low","Vol","Change %"
"06/11/2019","13,134.3","13,134.3","13,160.3","13,082.2","915.16K","0.00%"
"06/10/2019","13,134.3","13,108.2","13,212.5","13,082.2","1.58M","0.60%"
"06/07/2019","13,056.1","12,977.9","13,056.1","12,977.9","1.08M","1.42%"
"06/06/2019","12,873.7","12,925.8","12,977.9","12,743.4","2.05M","-0.60%"
"06/05/2019","12,951.9","13,108.2","13,108.2","12,951.9","1.45M","0.20%"
"06/04/2019","12,925.8","12,951.9","12,977.9","12,795.5","1.18M","0.20%"
"06/03/2019","12,899.7","12,873.7","12,951.9","12,795.5","2.00M","-0.40%"
"05/31/2019","12,951.9","13,082.2","13,134.3","12,951.9","1.68M","-1.00%"
"05/30/2019","13,082.2","13,056.1","13,212.5","12,951.9","1.31M","0.20%"
"05/29/2019","13,056.1","13,134.3","13,186.4","13,004.0","1.43M","-0.60%"
"05/28/2019","13,134.3","13,186.4","13,212.5","13,056.1","2.21M","-0.59%"
"05/27/2019","13,212.5","13,316.7","13,342.8","13,212.5","1.27M","-0.78%"
"05/24/2019","13,316.7","13,499.1","13,525.2","13,264.6","3.54M","-1.92%"
"05/23/2019","13,577.3","13,394.9","13,577.3","13,394.9","2.04M","0.00%"
"05/22/2019","13,577.3","13,551.2","13,681.5","13,525.2","2.77M","0.00%"
"05/21/2019","13,577.3","13,655.5","13,707.6","13,525.2","2.85M","-0.19%"
"05/20/2019","13,603.4","13,420.9","13,629.4","13,368.8","4.99M","1.56%"
"05/17/2019","13,394.9","13,316.7","13,499.1","13,290.6","3.65M","0.59%"
"05/16/2019","13,316.7","13,420.9","13,499.1","13,316.7","1.83M","-0.78%"
"05/15/2019","13,420.9","13,186.4","13,499.1","13,082.2","4.82M","2.79%"
"05/14/2019","13,056.1","13,030.0","13,108.2","12,951.9","4.27M","-0.60%"
"05/13/2019","13,134.3","13,082.2","13,160.3","13,030.0","1.41M","0.60%"
"05/10/2019","13,056.1","12,873.7","13,108.2","12,821.6","2.11M","1.83%"
"05/09/2019","12,821.6","12,951.9","13,004.0","12,769.4","1.68M","-0.40%"
"05/08/2019","12,873.7","12,873.7","13,056.1","12,743.4","2.39M","-0.80%"
"05/07/2019","12,977.9","13,290.6","13,316.7","12,925.8","4.21M","-1.19%"
"05/06/2019","13,134.3","13,290.6","13,290.6","13,004.0","4.60M","-2.70%"
"05/03/2019","13,499.1","13,238.5","13,499.1","13,238.5","1.82M","1.17%"
"05/02/2019","13,342.8","13,473.1","13,577.3","13,342.8","1.61M","-0.77%"
"04/26/2019","13,447.0","13,342.8","13,447.0","13,212.5","2.83M","1.18%"
"04/25/2019","13,290.6","13,394.9","13,394.9","13,238.5","2.12M","-0.78%"
"04/24/2019","13,394.9","13,238.5","13,420.9","13,186.4","1.30M","2.19%"
"04/23/2019","13,108.2","13,134.3","13,212.5","13,056.1","2.84M","-0.20%"
"04/22/2019","13,134.3","13,394.9","13,525.2","13,030.0","3.59M","-3.08%"
"04/19/2019","13,551.2","13,733.7","13,759.7","13,525.2","1.24M","0.00%"
"04/18/2019","13,551.2","13,811.8","13,864.0","13,473.1","3.18M","-2.07%"
"04/17/2019","13,837.9","13,942.1","14,072.4","13,811.8","1.99M","-0.75%"
"04/16/2019","13,942.1","14,046.4","14,046.4","13,864.0","1.89M","-0.93%"
"04/12/2019","14,072.4","14,202.7","14,202.7","14,072.4","1.39M","-0.92%"
"04/11/2019","14,202.7","14,333.0","14,385.2","14,202.7","1.09M","-0.73%"
"04/10/2019","14,307.0","14,333.0","14,541.5","14,280.9","1.38M","-1.96%"
"04/09/2019","14,593.6","14,541.5","14,619.7","14,489.4","3.25M","0.72%"
"04/08/2019","14,489.4","14,359.1","14,489.4","14,333.0","1.93M","1.09%"
"04/05/2019","14,333.0","14,228.8","14,359.1","14,228.8","1.16M","0.73%"
"04/04/2019","14,228.8","14,280.9","14,411.2","14,228.8","1.22M","-0.18%"
"04/03/2019","14,254.9","14,333.0","14,385.2","14,254.9","853.60K","-1.26%"
"04/02/2019","14,437.3","14,593.6","14,619.7","14,280.9","1.04M","0.00%"
"04/01/2019","14,437.3","14,280.9","14,489.4","14,202.7","1.71M","1.84%"
"03/29/2019","14,176.7","14,228.8","14,254.9","14,098.5","2.40M","0.55%"
"03/28/2019","14,098.5","14,124.6","14,176.7","14,046.4","1.06M","-0.18%"
"03/27/2019","14,124.6","14,333.0","14,333.0","14,098.5","1.34M","0.00%"
"03/26/2019","14,124.6","14,124.6","14,228.8","14,046.4","1.12M","1.12%"
"03/25/2019","13,968.2","13,968.2","14,124.6","13,864.0","2.35M","-2.55%"
"03/22/2019","14,333.0","14,385.2","14,567.6","14,280.9","2.07M","0.73%"
"03/21/2019","14,228.8","14,880.3","14,906.4","14,228.8","2.91M","-4.38%"
"03/20/2019","14,880.3","15,062.7","15,062.7","14,723.9","2.38M","-1.21%"
"03/19/2019","15,062.7","15,271.2","15,323.3","15,062.7","2.00M","-1.03%"
"03/18/2019","15,219.1","15,401.5","15,401.5","15,140.9","2.53M","-1.02%"
"03/15/2019","15,375.4","15,375.4","15,375.4","15,193.0","2.60M","0.17%"
"03/14/2019","15,349.4","15,375.4","15,427.6","15,193.0","1.92M","0.17%"
"03/13/2019","15,323.3","15,062.7","15,349.4","15,062.7","4.49M","2.08%"
"03/12/2019","15,010.6","15,062.7","15,062.7","14,802.1","1.71M","0.70%"
"03/11/2019","14,906.4","14,828.2","14,906.4","14,723.9","2.01M","0.53%"
"03/08/2019","14,828.2","14,854.2","14,958.5","14,802.1","2.89M","-1.04%"
"03/07/2019","14,984.5","14,880.3","15,140.9","14,880.3","3.22M","-0.17%"
"03/06/2019","15,010.6","15,114.8","15,114.8","14,880.3","1.53M","0.00%"
"03/05/2019","15,010.6","15,010.6","15,167.0","14,854.2","3.31M","-0.35%"
"03/04/2019","15,062.7","14,750.0","15,088.8","14,750.0","3.90M","2.48%"
"03/01/2019","14,697.9","14,541.5","14,697.9","14,541.5","1.77M","1.08%"
"02/28/2019","14,541.5","14,697.9","14,854.2","14,463.3","3.87M","-1.24%"
"02/27/2019","14,723.9","14,854.2","14,906.4","14,723.9","2.10M","-0.88%"
"02/26/2019","14,854.2","14,750.0","14,958.5","14,671.8","4.85M","-0.35%"
"02/25/2019","14,906.4","14,854.2","15,010.6","14,828.2","5.53M","1.24%"
"02/22/2019","14,723.9","14,593.6","14,750.0","14,437.3","5.30M","1.25%"
"02/21/2019","14,541.5","14,359.1","14,541.5","14,333.0","4.86M","1.45%"
"02/20/2019","14,333.0","14,202.7","14,385.2","14,202.7","3.90M","0.92%"
"02/19/2019","14,202.7","14,124.6","14,411.2","14,124.6","5.78M","0.55%"
"02/18/2019","14,124.6","14,150.6","14,202.7","14,046.4","2.97M","0.93%"
"02/15/2019","13,994.3","14,072.4","14,150.6","13,942.1","3.10M","-0.92%"
"02/14/2019","14,124.6","14,124.6","14,228.8","14,098.5","2.41M","-0.37%"
"02/13/2019","14,176.7","14,202.7","14,333.0","14,150.6","3.94M","0.18%"
"02/12/2019","14,150.6","14,020.3","14,333.0","13,968.2","5.96M","0.93%"
"02/11/2019","14,020.3","13,707.6","14,020.3","13,655.5","3.30M","3.06%"
"02/01/2019","13,603.4","13,499.1","13,655.5","13,499.1","1.67M","0.00%"
"01/31/2019","13,603.4","13,603.4","13,811.8","13,473.1","2.66M","0.39%"
"01/30/2019","13,551.2","13,655.5","13,655.5","13,551.2","1.65M","-0.76%"
"01/29/2019","13,655.5","13,629.4","13,655.5","13,473.1","1.71M","0.58%"
"01/28/2019","13,577.3","13,655.5","13,733.7","13,525.2","2.14M","-0.57%"
"01/25/2019","13,655.5","13,316.7","13,707.6","13,316.7","4.10M","2.54%"
"01/24/2019","13,316.7","13,394.9","13,447.0","13,290.6","2.07M","0.39%"
"01/23/2019","13,264.6","13,238.5","13,394.9","13,186.4","2.01M","-0.39%"
"01/22/2019","13,316.7","13,342.8","13,499.1","13,316.7","1.96M","-0.20%"
"01/21/2019","13,342.8","13,108.2","13,499.1","13,108.2","2.88M","1.79%"
"01/18/2019","13,108.2","13,134.3","13,212.5","12,977.9","2.58M","-0.20%"
"01/17/2019","13,134.3","13,420.9","13,447.0","13,108.2","3.14M","-2.14%"
"01/16/2019","13,420.9","13,577.3","13,603.4","13,368.8","2.48M","-0.96%"
"01/15/2019","13,551.2","13,447.0","13,577.3","13,420.9","1.69M","0.77%"
"01/14/2019","13,447.0","13,655.5","13,655.5","13,447.0","1.32M","-1.34%"
"01/11/2019","13,629.4","13,394.9","13,707.6","13,394.9","3.08M","2.35%"
"01/10/2019","13,316.7","13,394.9","13,525.2","13,316.7","2.05M","-0.78%"
"01/09/2019","13,420.9","13,551.2","13,603.4","13,394.9","2.79M","0.19%"
"01/08/2019","13,394.9","13,629.4","13,629.4","13,368.8","2.21M","-1.34%"
"01/07/2019","13,577.3","13,968.2","13,968.2","13,577.3","1.25M","0.19%"
"01/04/2019","13,551.2","13,551.2","13,655.5","13,264.6","2.09M","0.00%"
"01/03/2019","13,551.2","13,811.8","13,811.8","13,420.9","2.83M","-1.89%"
"01/02/2019","13,811.8","13,916.1","14,020.3","13,681.5","2.06M","-0.56%"
"12/28/2018","13,890.0","14,072.4","14,124.6","13,864.0","1.81M","-1.30%"
"12/27/2018","14,072.4","14,176.7","14,307.0","14,072.4","2.04M","1.31%"
"12/26/2018","13,890.0","13,968.2","14,124.6","13,864.0","1.88M","-0.75%"
"12/25/2018","13,994.3","13,785.8","14,020.3","13,447.0","4.74M","-0.55%"
